[2026-03-26 21:41:17] [INFO    ] discord.client: logging in using static token
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-26 22:09:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:09:04.064000+00:00', 'pinned': False, 'nonce': '1486728699255455744', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486728699582742548', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!dm', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event command
[2026-03-26 22:09:04] [DEBUG   ] discord.client: Dispatching event command_error
[2026-03-26 22:09:04] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command dm
Traceback (most recent call last):
  File "C:\Users\ADMIN\Desktop\Personal Projects\test-discord bot\test-discord-bot\.venv\Lib\site-packages\discord\ext\commands\bot.py", line 1376, in invoke
    await ctx.command.invoke(ctx)
  File "C:\Users\ADMIN\Desktop\Personal Projects\test-discord bot\test-discord-bot\.venv\Lib\site-packages\discord\ext\commands\core.py", line 1056, in invoke
    await self.prepare(ctx)
  File "C:\Users\ADMIN\Desktop\Personal Projects\test-discord bot\test-discord-bot\.venv\Lib\site-packages\discord\ext\commands\core.py", line 973, in prepare
    await self._parse_arguments(ctx)
  File "C:\Users\ADMIN\Desktop\Personal Projects\test-discord bot\test-discord-bot\.venv\Lib\site-packages\discord\ext\commands\core.py", line 888, in _parse_arguments
    kwargs[name] = await self.transform(ctx, param, attachments)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\ADMIN\Desktop\Personal Projects\test-discord bot\test-discord-bot\.venv\Lib\site-packages\discord\ext\commands\core.py", line 732, in transform
    raise MissingRequiredArgument(param)
discord.ext.commands.errors.MissingRequiredArgument: msg is a required argument that is missing.
[2026-03-26 22:09:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 35, 'op': 0, 'd': {'user_id': '1394633632475381770', 'timestamp': 1774534148, 'member': {'user': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'display_name': 'Shikkin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1486592809543925823', 'guild_id': '1486592808885293077'}}
[2026-03-26 22:09:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:09:08] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-26 22:09:08] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-26 22:09:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:09:09.679000+00:00', 'pinned': False, 'nonce': '1486728722718392320', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1486637105508520076'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-26T05:09:05.208000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1486728723133763664', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!dm hello', 'components': [], 'channel_type': 0, 'channel_id': '1486592809543925823', 'author': {'username': 'poraydchimkin', 'public_flags': 0, 'primary_guild': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'id': '1394633632475381770', 'global_name': 'Shikkin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': {'tag': 'snek', 'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'avatar_decoration_data': None, 'avatar': 'e9f53304243e0161d1a30156510fbef6'}, 'attachments': [], 'guild_id': '1486592808885293077'}}
[2026-03-26 22:09:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:09:09] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:09:09] [DEBUG   ] discord.client: Dispatching event command
[2026-03-26 22:09:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels with {"recipient_id":1394633632475381770} has returned 200
[2026-03-26 22:09:10] [DEBUG   ] discord.http: POST /users/@me/channels has found its initial rate limit bucket hash (3f1ecb90c49938368145d0f8794b2707).
[2026-03-26 22:09:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels has received {'id': '1486643052947832852', 'type': 1, 'last_message_id': '1486643057137946634', 'flags': 0, 'recipients': [{'id': '1394633632475381770', 'username': 'poraydchimkin', 'avatar': 'e9f53304243e0161d1a30156510fbef6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 3881213, 'global_name': 'Shikkin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'asset': 'nameplates/orb/magical_mist/', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'palette': 'cobalt'}}, 'display_name_styles': None, 'banner_color': '#3b38fd', 'clan': {'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'tag': 'snek', 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}, 'primary_guild': {'identity_guild_id': '267624335836053506', 'identity_enabled': True, 'tag': 'snek', 'badge': 'fd3549e1a1a692afda2a7b4cf6b6cad6'}}]}
[2026-03-26 22:09:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 37, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:09:10.455000+00:00', 'pinned': False, 'nonce': '4799003969693754166', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1486728726388408420', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'You said hello', 'components': [], 'channel_type': 1, 'channel_id': '1486643052947832852', 'author': {'username': 'youtube_tutorial', 'public_flags': 0, 'primary_guild': None, 'id': '1486590681706270761', 'global_name': None, 'display_name_styles': None, 'discriminator': '0816', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': []}}
[2026-03-26 22:09:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:09:10] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:09:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-26T14:09:10.453000+00:00', 'pinned': False, 'nonce': '16118756654858821655', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1486728726380019843', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'You said hello', 'components': [], 'channel_type': 1, 'channel_id': '1486643052947832852', 'author': {'username': 'youtube_tutorial', 'public_flags': 0, 'primary_guild': None, 'id': '1486590681706270761', 'global_name': None, 'display_name_styles': None, 'discriminator': '0816', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': []}}
[2026-03-26 22:09:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-26 22:09:10] [DEBUG   ] discord.client: Dispatching event message
[2026-03-26 22:09:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1486643052947832852/messages with {"content":"You said hello","components":[],"nonce":"4799003969693754166","enforce_nonce":true,"tts":false} has returned 200
[2026-03-26 22:09:10] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1486643052947832852/messages has received {'type': 0, 'content': 'You said hello', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-26T14:09:10.455000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1486728726388408420', 'channel_id': '1486643052947832852', 'author': {'id': '1486590681706270761', 'username': 'youtube_tutorial', 'avatar': None, 'discriminator': '0816', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '4799003969693754166'}
[2026-03-26 22:09:10] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-26 22:09:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 38.
[2026-03-26 22:09:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:10:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 38.
[2026-03-26 22:10:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-26 22:10:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 38.
[2026-03-26 22:10:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
